Scene	Found Episode
s06e15_scene003_0449_0469	s06e15
s07e23_scene004_0324_0344	s07e23
s07e16_scene004_0398_0418	s07e16
s06e17_scene000_0071_0091	s06e17
s06e05_scene000_0046_0066	s06e05
s07e16_scene002_0255_0275	s07e16
s07e05_scene008_1053_1064	s07e05
s06e14_scene013_1081_1101	s06e14
s06e19_scene010_0967_0987	s06e19
s07e07_scene007_0890_0910	s07e07
s06e19_scene006_0457_0477	s06e19
s07e10_scene003_0384_0400	s07e10
s07e04_scene011_0992_1012	s07e04
s06e08_scene004_0398_0418	s06e08
s06e02_scene002_0359_0379	s06e02
s07e21_scene002_0250_0270	s07e21
s07e15_scene006_0492_0512	s07e15
s07e11_scene001_0812_0832	s07e11
s06e05_scene004_0526_0546	s06e05
s06e01_scene003_0361_0376	s06e01
s07e20_scene002_0256_0276	s07e20
s07e16_scene009_0902_0922	s07e16
s07e11_scene001_0332_0352	s07e11
s06e11_scene004_0162_0182	s06e11
s06e13_scene006_0720_0732	s06e13
s07e07_scene003_0461_0481	s07e07
s07e15_scene003_0287_0307	s07e15
s06e12_scene003_0499_0519	s06e12
s07e17_scene011_0939_0959	s07e17
s06e09_scene000_0043_0063	s06e09
s06e19_scene010_1027_1047	s06e19
s07e01_scene011_0998_1009	s07e01
s07e08_scene001_0223_0243	s07e08
s06e17_scene010_0863_0883	s06e17
s06e15_scene000_0006_0026	s06e15
s06e05_scene010_0978_0998	s06e05
s07e04_scene000_0031_0051	s07e04
s07e10_scene007_0807_0827	s07e10
s06e14_scene011_0916_0936	s06e14
s07e13_scene008_0704_0724	s07e13
s07e11_scene001_1072_1076	s07e11
s06e08_scene000_0006_0026	s06e08
s07e10_scene003_0304_0324	s07e10
s06e15_scene003_0429_0449	s06e15
s06e11_scene011_1163_1183	s06e11
s07e17_scene009_0847_0867	s07e17
s06e19_scene003_0269_0289	s06e19
s06e17_scene007_0713_0733	s06e17
s07e09_scene008_0611_0631	s07e09
s06e09_scene004_0335_0355	s06e09
s07e24_scene002_0171_0191	s07e24
s06e12_scene003_0419_0439	s06e12
s07e06_scene009_0784_0804	s07e06
s06e08_scene004_0478_0498	s06e08
s06e09_scene002_0216_0236	s06e09
s07e07_scene007_0870_0890	s07e07
s07e18_scene002_0238_0253	s07e18
s06e01_scene007_0746_0766	s06e01
s07e12_scene001_0102_0122	s07e12
s06e15_scene004_0582_0602	s06e15
s07e24_scene012_1026_1046	s07e24
s06e14_scene003_0263_0283	s06e14
s06e05_scene005_0604_0624	s06e05
s07e06_scene005_0429_0449	s07e06
s07e24_scene007_0615_0635	s07e24
s07e11_scene001_0212_0232	s07e11
s06e13_scene002_0280_0300	s06e13
s06e02_scene010_1156_1174	s06e02
s06e17_scene005_0621_0636	s06e17
s07e19_scene003_0361_0364	s07e19
s07e24_scene008_0664_0684	s07e24
s07e17_scene006_0630_0650	s07e17
s06e09_scene011_1037_1057	s06e09
s06e01_scene007_0666_0686	s06e01
s06e09_scene002_0196_0216	s06e09
s06e02_scene008_1043_1063	s06e02
s07e08_scene000_0085_0105	s07e08
s07e14_scene017_1015_1035	s07e14
s06e08_scene009_0965_0985	s06e08
s07e06_scene002_0183_0203	s07e06
s07e19_scene002_0224_0244	s07e19
s07e15_scene011_0828_0848	s07e15
s06e11_scene008_0766_0786	s06e11
s06e19_scene010_0767_0787	s06e19
s06e15_scene007_0820_0840	s06e15
s07e08_scene002_0386_0406	s07e08
s07e13_scene006_0522_0542	s07e13
s07e23_scene006_0396_0416	s07e23
s06e15_scene005_0663_0683	s06e15
s06e17_scene002_0386_0406	s06e17
s06e12_scene011_1185_1197	s06e12
s06e09_scene000_0063_0083	s06e09
s07e06_scene003_0241_0261	s07e06
s06e01_scene004_0421_0441	s06e01
s06e13_scene006_0660_0680	s06e13
s06e12_scene010_1115_1135	s06e12
s06e14_scene003_0323_0333	s06e14
s07e07_scene000_0111_0131	s07e07
s07e06_scene009_0764_0784	s07e06
s06e02_scene005_0781_0801	s06e02
s06e11_scene006_0501_0521	s06e11
s07e19_scene004_0374_0394	s07e19
s07e15_scene014_1068_1088	s07e15
s06e08_scene006_0666_0686	s06e08
s06e19_scene010_0887_0907	s06e19
s07e24_scene004_0363_0381	s07e24
s06e02_scene000_0065_0085	s06e02
s07e23_scene006_0436_0456	s07e23
s06e09_scene003_0300_0314	s06e09
s07e01_scene002_0219_0239	s07e01
s06e12_scene011_1165_1185	s06e12
s07e04_scene013_1132_1143	s07e04
s06e17_scene002_0366_0386	s06e17
s06e15_scene002_0337_0357	s06e15
s06e11_scene008_0746_0766	s06e11
s07e06_scene005_0529_0541	s07e06
s07e17_scene002_0341_0361	s07e17
s07e12_scene011_0795_0815	s07e12
s06e13_scene005_0573_0593	s06e13
s07e23_scene007_0500_0520	s07e23
s06e19_scene007_0591_0611	s06e19
s06e14_scene011_0976_0996	s06e14
s07e20_scene011_0965_0983	s07e20
s06e19_scene009_0713_0733	s06e19
s07e23_scene011_0871_0876	s07e23
s06e09_scene006_0573_0593	s06e09
s06e08_scene005_0553_0573	s06e08
s07e18_scene007_0724_0744	s07e18
s07e11_scene001_0152_0172	s07e11
s06e09_scene009_0902_0922	s06e09
s06e15_scene009_1048_1068	s06e15
s07e01_scene005_0390_0410	s07e01
s07e20_scene004_0486_0506	s07e20
s06e02_scene002_0379_0399	s06e02
s07e20_scene004_0446_0466	s07e20
s06e11_scene001_0064_0071	s06e11
s07e24_scene007_0575_0595	s07e24
s07e19_scene011_0906_0910	s07e19
s06e12_scene002_0324_0344	s06e12
s07e17_scene013_1039_1059	s07e17
s06e17_scene003_0506_0526	s06e17
s07e07_scene005_0642_0662	s07e07
s07e17_scene002_0401_0403	s07e17
s06e19_scene000_0007_0027	s06e19
s07e13_scene006_0542_0547	s07e13
s07e16_scene011_1039_1059	s07e16
s07e13_scene003_0405_0410	s07e13
s06e14_scene000_0066_0069	s06e14
s06e12_scene002_0284_0304	s06e12
s07e13_scene004_0459_0467	s07e13
s07e04_scene001_0196_0216	s07e04
s06e01_scene003_0341_0361	s06e01
s07e05_scene002_0241_0261	s07e05
s06e15_scene002_0377_0397	s06e15
s06e19_scene006_0477_0497	s06e19
s07e19_scene001_0136_0156	s07e19
s07e19_scene003_0321_0341	s07e19
s07e17_scene012_1003_1023	s07e17
s07e23_scene008_0615_0619	s07e23
s06e13_scene013_1097_1117	s06e13
s07e04_scene004_0431_0451	s07e04
s06e15_scene004_0562_0582	s06e15
s07e16_scene003_0354_0374	s07e16
s06e11_scene003_0102_0116	s06e11
s07e04_scene005_0560_0580	s07e04
s07e08_scene008_0789_0801	s07e08
s06e01_scene003_0261_0281	s06e01
s07e01_scene009_0739_0759	s07e01
s07e07_scene002_0368_0388	s07e07
s07e07_scene000_0171_0191	s07e07
s06e19_scene004_0361_0381	s06e19
s06e01_scene002_0186_0206	s06e01
s07e24_scene009_0746_0766	s07e24
s06e09_scene004_0475_0485	s06e09
s07e04_scene011_0932_0952	s07e04
s06e08_scene003_0332_0352	s06e08
s07e07_scene006_0772_0792	s07e07
s06e14_scene001_0115_0135	s06e14
s06e12_scene000_0085_0096	s06e12
s07e17_scene012_1023_1034	s07e17
s06e15_scene002_0317_0337	s06e15
s06e09_scene011_1117_1121	s06e09
s07e24_scene013_1164_1178	s07e24
s07e24_scene011_0893_0913	s07e24
s06e11_scene010_0961_0981	s06e11
s07e01_scene009_0699_0719	s07e01
s06e17_scene003_0486_0506	s06e17
s07e13_scene013_1139_1159	s07e13
s07e08_scene007_0734_0742	s07e08
s06e01_scene010_0958_0978	s06e01
s07e09_scene004_0358_0378	s07e09
s06e19_scene002_0180_0200	s06e19
s07e05_scene007_1003_1023	s07e05
s07e17_scene007_0708_0728	s07e17
s07e13_scene003_0365_0385	s07e13
s07e09_scene000_0023_0043	s07e09
s06e19_scene010_0927_0947	s06e19
s06e08_scene007_0814_0821	s06e08
s07e06_scene009_0824_0844	s07e06
s07e16_scene002_0275_0295	s07e16
s06e11_scene004_0382_0386	s06e11
s07e06_scene010_1022_1042	s07e06
s07e20_scene006_0708_0711	s07e20
s06e09_scene002_0256_0258	s06e09
s07e21_scene010_0688_0695	s07e21
s07e18_scene006_0534_0554	s07e18
s06e14_scene008_0699_0703	s06e14
s06e15_scene005_0723_0736	s06e15
s07e09_scene002_0220_0240	s07e09
s07e12_scene002_0192_0212	s07e12
s06e13_scene002_0240_0260	s06e13
s07e01_scene009_0779_0799	s07e01
s06e09_scene004_0455_0475	s06e09
s07e09_scene001_0139_0159	s07e09
s06e09_scene008_0774_0794	s06e09
s07e09_scene009_0642_0662	s07e09
s06e17_scene012_1081_1101	s06e17
s07e18_scene005_0471_0490	s07e18
s07e13_scene006_0502_0522	s07e13
s06e08_scene004_0438_0458	s06e08
s07e19_scene008_0653_0673	s07e19
s06e19_scene006_0497_0517	s06e19
s07e11_scene001_0432_0452	s07e11
s07e20_scene002_0276_0296	s07e20
s07e18_scene003_0257_0277	s07e18
s07e18_scene012_1166_1167	s07e18
s07e16_scene000_0066_0086	s07e16
s07e15_scene001_0206_0226	s07e15
s06e09_scene000_0023_0043	s06e09
s07e13_scene009_0780_0800	s07e13
s07e18_scene003_0317_0337	s07e18
s06e13_scene007_0802_0808	s06e13
s07e11_scene001_0892_0912	s07e11
s07e12_scene012_0889_0909	s07e12
s07e18_scene008_0803_0823	s07e18
s07e07_scene003_0521_0541	s07e07
s07e17_scene006_0650_0663	s07e17
s06e09_scene002_0236_0256	s06e09
s07e24_scene011_0913_0933	s07e24
s06e14_scene005_0458_0478	s06e14
s07e04_scene000_0091_0109	s07e04
s07e13_scene000_0090_0110	s07e13
s07e19_scene001_0156_0176	s07e19
s06e11_scene009_0948_0960	s06e11
s07e23_scene004_0304_0324	s07e23
s06e01_scene012_1184_1193	s06e01
s06e13_scene004_0516_0536	s06e13
s07e23_scene011_0811_0831	s07e23
s06e19_scene010_0787_0807	s06e19
s06e17_scene001_0257_0277	s06e17
s06e14_scene000_0046_0066	s06e14
s06e19_scene009_0733_0743	s06e19
s06e09_scene008_0814_0834	s06e09
s06e18_scene002_0322_0342	s06e18
s07e12_scene005_0471_0491	s07e12
s07e12_scene001_0142_0162	s07e12
s06e14_scene008_0659_0679	s06e14
s06e09_scene004_0315_0335	s06e09
s07e13_scene007_0573_0593	s07e13
s06e01_scene008_0840_0860	s06e01
s07e15_scene004_0344_0364	s07e15
s07e24_scene007_0595_0615	s07e24
s06e13_scene008_0814_0834	s06e13
s06e08_scene000_0086_0096	s06e08
s06e19_scene001_0128_0148	s06e19
s07e06_scene002_0223_0239	s07e06
s07e14_scene016_1000_1011	s07e14
s06e11_scene005_0449_0469	s06e11
s06e13_scene013_1137_1155	s06e13
s06e14_scene007_0579_0599	s06e14
s07e07_scene007_0910_0917	s07e07
s06e18_scene009_1039_1059	s06e18
s07e10_scene010_1022_1042	s07e10
s06e09_scene000_0003_0023	s06e09
s07e10_scene006_0710_0730	s07e10
s06e01_scene006_0628_0648	s06e01
s06e11_scene010_1001_1021	s06e11
s07e01_scene008_0662_0682	s07e01
s06e10_scene002_0333_0353	s06e10
s07e13_scene004_0419_0439	s07e13
s06e20_scene009_0463_0483	s06e20
s06e14_scene005_0418_0438	s06e14
s07e12_scene000_0037_0057	s07e12
s06e08_scene005_0593_0613	s06e08
s06e13_scene011_0990_1010	s06e13
s06e19_scene006_0517_0537	s06e19
s06e01_scene001_0085_0105	s06e01
s06e13_scene004_0536_0556	s06e13
s06e10_scene009_0823_0843	s06e10
s06e09_scene005_0528_0548	s06e09
s06e07_scene002_0501_0519	s06e07
s06e18_scene001_0226_0246	s06e18
s07e20_scene005_0516_0536	s07e20
s06e14_scene005_0438_0458	s06e14
s06e20_scene015_0840_0860	s06e20
s06e11_scene004_0362_0382	s06e11
s06e09_scene000_0123_0140	s06e09
s06e08_scene000_0046_0066	s06e08
s06e13_scene005_0593_0613	s06e13
s06e13_scene004_0456_0476	s06e13
s06e07_scene004_0615_0635	s06e07
s06e14_scene002_0223_0240	s06e14
s06e01_scene006_0568_0588	s06e01
s06e20_scene015_0780_0800	s06e20
s06e21_scene011_0950_0970	s06e21
s06e19_scene005_0399_0419	s06e19
s06e18_scene005_0573_0593	s06e18
s06e10_scene002_0313_0333	s06e10
s06e20_scene001_0156_0166	s06e20
s07e01_scene000_0068_0071	s07e01
s06e17_scene002_0446_0459	s06e17
s06e13_scene001_0120_0140	s06e13
s06e13_scene006_0680_0700	s06e13
s07e18_scene007_0704_0724	s07e18
s06e11_scene008_0846_0864	s06e11
s06e17_scene000_0091_0109	s06e17
s06e09_scene011_1057_1077	s06e09
s06e01_scene011_1079_1099	s06e01
s07e01_scene009_0759_0779	s07e01
s06e21_scene010_0879_0899	s06e21
s06e20_scene015_0880_0900	s06e20
s06e18_scene001_0246_0257	s06e18
s07e07_scene000_0231_0244	s07e07
s06e17_scene001_0177_0197	s06e17
s07e20_scene000_0005_0025	s07e20
s06e14_scene012_1055_1058	s06e14
s06e19_scene009_0693_0713	s06e19
s06e10_scene011_1046_1066	s06e10
s07e04_scene002_0270_0290	s07e04
s06e08_scene001_0141_0161	s06e08
s06e20_scene015_0940_0960	s06e20
s06e01_scene002_0166_0186	s06e01
s06e21_scene005_0470_0490	s06e21
s06e07_scene000_0085_0105	s06e07
s07e21_scene002_0230_0250	s07e21
s06e13_scene006_0700_0720	s06e13
s06e05_scene001_0229_0242	s06e05
s06e21_scene003_0359_0375	s06e21
s07e04_scene013_1112_1132	s07e04
s06e09_scene006_0593_0613	s06e09
s06e21_scene010_0839_0859	s06e21
s06e19_scene000_0067_0087	s06e19
s07e16_scene009_0822_0842	s07e16
s06e17_scene006_0639_0659	s06e17
s06e11_scene004_0342_0362	s06e11
s06e13_scene009_0877_0891	s06e13
s07e10_scene004_0447_0467	s07e10
s07e19_scene005_0446_0466	s07e19
s06e01_scene003_0281_0301	s06e01
s06e14_scene007_0619_0636	s06e14
s07e08_scene000_0065_0085	s07e08
s06e20_scene005_0256_0261	s06e20
s06e21_scene009_0813_0815	s06e21
s07e12_scene008_0629_0649	s07e12
s06e10_scene008_0676_0696	s06e10
s06e08_scene009_0945_0965	s06e08
s07e18_scene011_1157_1158	s07e18
s06e07_scene000_0165_0185	s06e07
s06e18_scene004_0463_0483	s06e18
s07e18_scene009_0951_0971	s07e18
s07e06_scene003_0281_0301	s07e06
s06e09_scene009_0962_0982	s06e09
s07e13_scene002_0237_0257	s07e13
s06e18_scene010_1076_1096	s06e18
s06e17_scene004_0564_0584	s06e17
s07e09_scene010_0789_0805	s07e09
s07e01_scene011_0838_0858	s07e01
s06e19_scene006_0537_0549	s06e19
s06e08_scene008_0863_0883	s06e08
s06e20_scene015_0900_0920	s06e20
s07e16_scene005_0453_0473	s07e16
s07e05_scene000_0107_0123	s07e05
s07e20_scene013_1083_1087	s07e20
s06e17_scene002_0426_0446	s06e17
s06e11_scene004_0262_0282	s06e11
s07e18_scene009_0871_0891	s07e18
s06e13_scene006_0640_0660	s06e13
s07e16_scene010_0964_0975	s07e16
s06e07_scene004_0675_0676	s06e07
s06e10_scene000_0146_0152	s06e10
s06e17_scene011_1069_1074	s06e17
s07e23_scene004_0344_0364	s07e23
s07e11_scene001_0532_0552	s07e11
s06e05_scene001_0209_0229	s06e05
s07e12_scene014_1113_1133	s07e12
s07e15_scene013_1028_1048	s07e15
s06e13_scene003_0357_0377	s06e13
s06e14_scene010_0847_0867	s06e14
s07e23_scene000_0006_0026	s07e23
s06e21_scene012_1045_1065	s06e21
s06e09_scene004_0375_0395	s06e09
s06e08_scene000_0026_0046	s06e08
s07e12_scene006_0572_0592	s07e12
s06e19_scene000_0027_0047	s06e19
s06e17_scene007_0753_0769	s06e17
s06e07_scene003_0521_0541	s06e07
s07e06_scene001_0139_0159	s07e06
s06e13_scene007_0742_0762	s06e13
s07e08_scene006_0619_0639	s07e08
s06e18_scene002_0382_0402	s06e18
s06e20_scene010_0519_0539	s06e20
s06e01_scene007_0766_0779	s06e01
s07e19_scene012_0997_1003	s07e19
s06e11_scene007_0670_0690	s06e11
s06e10_scene007_0662_0673	s06e10
s07e04_scene004_0391_0411	s07e04
s06e07_scene006_0936_0956	s06e07
s06e14_scene004_0378_0398	s06e14
s07e16_scene005_0513_0533	s07e16
s07e17_scene003_0427_0447	s07e17
s06e17_scene008_0832_0850	s06e17
s06e19_scene010_0867_0887	s06e19
s07e24_scene000_0008_0028	s07e24
s06e05_scene000_0106_0119	s06e05
s06e21_scene000_0006_0026	s06e21
s06e18_scene002_0362_0382	s06e18
s07e17_scene002_0381_0401	s07e17
s07e24_scene001_0106_0126	s07e24
s06e13_scene002_0260_0280	s06e13
s06e10_scene003_0356_0376	s06e10
s06e11_scene011_1183_1191	s06e11
s07e21_scene006_0428_0448	s07e21
s06e19_scene010_0827_0847	s06e19
s07e18_scene007_0764_0780	s07e18
s06e21_scene010_0819_0839	s06e21
s06e01_scene000_0082_0085	s06e01
s06e17_scene001_0197_0217	s06e17
s06e08_scene009_0985_1005	s06e08
s06e10_scene009_0843_0863	s06e10
s06e20_scene000_0105_0125	s06e20
s07e13_scene011_1092_1104	s07e13
s07e24_scene014_1180_1198	s07e24
s06e01_scene007_0686_0706	s06e01
s06e10_scene009_0883_0895	s06e10
s06e21_scene002_0250_0270	s06e21
s07e13_scene010_0834_0854	s07e13
s07e12_scene011_0815_0835	s07e12
s06e21_scene013_1106_1118	s06e21
s06e10_scene010_0980_1000	s06e10
s06e14_scene004_0398_0410	s06e14
s06e19_scene010_1047_1050	s06e19
s07e11_scene002_1170_1184	s07e11
s07e07_scene003_0501_0521	s07e07
s06e21_scene010_0899_0919	s06e21
s06e11_scene009_0908_0928	s06e11
s06e13_scene002_0340_0344	s06e13
s06e13_scene003_0397_0417	s06e13
s07e14_scene010_0764_0784	s07e14
s06e05_scene004_0566_0586	s06e05
s06e20_scene009_0423_0443	s06e20
s07e05_scene006_0918_0938	s07e05
s07e23_scene011_0791_0811	s07e23
s06e10_scene008_0696_0716	s06e10
s06e08_scene003_0372_0374	s06e08
s06e13_scene002_0300_0320	s06e13
s07e15_scene004_0364_0384	s07e15
s06e21_scene003_0339_0359	s06e21
s06e14_scene010_0827_0847	s06e14
s07e20_scene002_0236_0256	s07e20
s06e21_scene004_0398_0418	s06e21
s07e13_scene003_0325_0345	s07e13
s06e07_scene000_0025_0045	s06e07
s07e11_scene001_0992_1012	s07e11
s06e10_scene000_0106_0126	s06e10
s06e05_scene010_1078_1098	s06e05
s07e01_scene004_0306_0326	s07e01
s06e13_scene000_0066_0086	s06e13
s07e20_scene013_1043_1063	s07e20
s06e21_scene007_0683_0701	s06e21
s07e23_scene011_0831_0851	s07e23
s06e10_scene003_0416_0436	s06e10
s07e12_scene012_1009_1017	s07e12
s06e18_scene002_0342_0362	s06e18
s07e15_scene003_0267_0287	s07e15
s06e08_scene007_0754_0774	s06e08
s07e01_scene003_0254_0274	s07e01
s06e13_scene004_0496_0516	s06e13
s07e01_scene013_1157_1177	s07e01
s06e19_scene001_0168_0174	s06e19
s06e14_scene011_0956_0976	s06e14
s07e05_scene003_0476_0496	s07e05
s06e10_scene011_1146_1161	s06e10
s07e23_scene003_0271_0280	s07e23
s06e01_scene010_0918_0938	s06e01
s07e21_scene000_0066_0086	s07e21
s06e13_scene003_0437_0451	s06e13
s06e11_scene004_0142_0162	s06e11
s06e07_scene008_1065_1085	s06e07
s06e21_scene000_0066_0086	s06e21
s07e04_scene001_0136_0156	s07e04
s06e05_scene001_0169_0189	s06e05
s06e19_scene000_0047_0067	s06e19
s06e20_scene000_0025_0045	s06e20
s07e06_scene010_1102_1103	s07e06
s06e18_scene003_0446_0461	s06e18
s06e21_scene001_0207_0227	s06e21
s06e01_scene005_0475_0495	s06e01
s07e19_scene008_0693_0713	s07e19
s06e14_scene010_0887_0892	s06e14
s06e10_scene002_0273_0293	s06e10
s06e13_scene007_0782_0802	s06e13
s07e06_scene011_1148_1157	s07e06
s07e24_scene006_0455_0475	s07e24
s06e08_scene001_0161_0181	s06e08
s06e20_scene011_0620_0640	s06e20
s06e13_scene001_0140_0160	s06e13
s07e12_scene009_0725_0745	s07e12
s07e07_scene000_0191_0211	s07e07
s06e05_scene001_0189_0209	s06e05
s06e21_scene011_0970_0990	s06e21
s06e08_scene003_0352_0372	s06e08
s06e10_scene001_0259_0260	s06e10
s07e19_scene001_0196_0197	s07e19
s06e10_scene011_1066_1086	s06e10
s07e14_scene003_0314_0334	s07e14
s06e18_scene006_0759_0779	s06e18
s07e06_scene005_0489_0509	s07e06
s06e01_scene010_0898_0918	s06e01
s07e13_scene000_0130_0150	s07e13
s06e21_scene012_1005_1025	s06e21
s07e14_scene002_0215_0235	s07e14
s06e14_scene009_0706_0726	s06e14
s06e19_scene011_1063_1083	s06e19
s06e05_scene010_1098_1118	s06e05
s07e20_scene012_0983_0998	s07e20
s06e13_scene011_1030_1037	s06e13
s07e23_scene008_0575_0595	s07e23
s06e13_scene011_1010_1030	s06e13
s06e21_scene008_0726_0746	s06e21
s06e11_scene010_1101_1108	s06e11
s07e06_scene000_0087_0093	s07e06
s06e10_scene007_0622_0642	s06e10
s06e18_scene000_0085_0105	s06e18
s06e21_scene007_0663_0683	s06e21
s07e11_scene002_1090_1110	s07e11
s06e07_scene005_0685_0705	s06e07
s06e14_scene009_0726_0746	s06e14
s07e15_scene000_0065_0085	s07e15
s07e20_scene005_0536_0556	s07e20
s06e21_scene006_0598_0618	s06e21
s06e01_scene003_0241_0261	s06e01
s06e20_scene015_0860_0880	s06e20
s07e09_scene007_0514_0534	s07e09
s06e05_scene004_0546_0566	s06e05
s06e07_scene000_0005_0025	s06e07
s07e01_scene009_0719_0739	s07e01
s06e21_scene001_0147_0167	s06e21
s06e20_scene009_0383_0403	s06e20
s07e16_scene008_0777_0797	s07e16
s06e08_scene001_0181_0201	s06e08
s07e21_scene004_0332_0352	s07e21
s06e10_scene004_0546_0552	s06e10
s07e21_scene009_0614_0634	s07e21
s06e21_scene001_0167_0187	s06e21
s06e13_scene010_0915_0927	s06e13
s07e09_scene009_0662_0682	s07e09
s07e04_scene007_0679_0699	s07e04
s06e18_scene011_1107_1119	s06e18
s07e21_scene013_0904_0924	s07e21
s06e05_scene005_0644_0664	s06e05
s06e21_scene012_1025_1045	s06e21
s06e08_scene001_0221_0233	s06e08
s07e10_scene003_0284_0304	s07e10
s06e10_scene003_0396_0416	s06e10
s07e05_scene002_0281_0301	s07e05
s06e14_scene003_0243_0263	s06e14
s06e10_scene010_0920_0940	s06e10
s06e21_scene005_0490_0510	s06e21
s07e08_scene000_0045_0065	s07e08
s06e20_scene000_0085_0105	s06e20
s06e11_scene007_0630_0650	s06e11
s06e13_scene004_0476_0496	s06e13
s06e01_scene012_1144_1164	s06e01
s06e21_scene004_0378_0398	s06e21
s07e10_scene007_0747_0767	s07e10
s06e07_scene004_0635_0655	s06e07
s06e21_scene008_0706_0726	s06e21
s06e13_scene003_0377_0397	s06e13
s06e10_scene001_0199_0219	s06e10
s06e05_scene011_1196_1216	s06e05
s07e01_scene014_1182_1202	s07e01
s06e13_scene000_0086_0092	s06e13
s07e17_scene002_0321_0341	s07e17
s06e11_scene004_0222_0242	s06e11
s07e20_scene007_0733_0753	s07e20
s06e10_scene011_1126_1146	s06e10
s06e21_scene007_0643_0663	s06e21
s07e20_scene007_0793_0813	s07e20
s06e10_scene008_0756_0776	s06e10
s07e04_scene005_0540_0560	s07e04
s06e01_scene007_0726_0746	s06e01
s07e20_scene004_0426_0446	s07e20
s06e14_scene001_0095_0115	s06e14
s07e09_scene013_1032_1052	s07e09
s07e14_scene012_0886_0906	s07e14
s06e20_scene008_0300_0320	s06e20
s06e21_scene009_0773_0793	s06e21
s06e08_scene010_1107_1127	s06e08
s06e21_scene004_0418_0438	s06e21
s07e20_scene009_0859_0879	s07e20
s07e04_scene003_0324_0344	s07e04
s06e07_scene001_0335_0355	s06e07
s06e18_scene008_0998_1015	s06e18
s07e24_scene007_0635_0641	s07e24
s07e08_scene012_1032_1052	s07e08
s06e13_scene005_0613_0629	s06e13
s06e20_scene012_0651_0671	s06e20
s07e06_scene009_0884_0904	s07e06
s07e16_scene011_1059_1079	s07e16
s06e01_scene010_0998_1014	s06e01
s06e10_scene001_0219_0239	s06e10
s07e18_scene009_0971_0977	s07e18
s07e18_scene010_1062_1082	s07e18
s06e20_scene010_0559_0579	s06e20
s06e21_scene006_0538_0558	s06e21
s07e16_scene009_0922_0942	s07e16
s06e05_scene003_0345_0365	s06e05
s06e11_scene010_1061_1081	s06e11
s06e21_scene002_0270_0276	s06e21
s06e10_scene008_0736_0756	s06e10
s06e14_scene004_0358_0378	s06e14
s07e04_scene008_0711_0731	s07e04
s06e13_scene013_1117_1137	s06e13
s06e13_scene010_0895_0915	s06e13
s06e01_scene011_1099_1119	s06e01
s07e18_scene009_0911_0931	s07e18
s06e21_scene000_0106_0121	s06e21
s07e12_scene005_0491_0511	s07e12
s06e08_scene010_1047_1067	s06e08
s07e05_scene009_1064_1068	s07e05
s06e10_scene005_0573_0591	s06e10
s06e18_scene002_0402_0404	s06e18
s07e19_scene008_0713_0733	s07e19
s06e11_scene004_0302_0322	s06e11
s07e16_scene003_0334_0354	s07e16
s06e13_scene001_0160_0180	s06e13
s06e05_scene010_1018_1038	s06e05
s07e01_scene011_0938_0958	s07e01
s07e13_scene009_0760_0780	s07e13
s06e21_scene003_0319_0339	s06e21
s07e08_scene002_0366_0386	s07e08
s06e07_scene008_1125_1145	s06e07
s06e08_scene002_0258_0278	s06e08
s07e19_scene008_0733_0744	s07e19
s06e10_scene004_0506_0526	s06e10
s06e21_scene006_0618_0630	s06e21
s07e01_scene007_0518_0538	s07e01
s07e06_scene004_0413_0425	s07e06
s06e01_scene005_0535_0555	s06e01
s07e15_scene012_0918_0938	s07e15
s06e20_scene010_0579_0599	s06e20
s06e20_scene015_0820_0840	s06e20
s06e05_scene010_1158_1169	s06e05
s07e05_scene004_0702_0722	s07e05
s06e21_scene011_0990_1001	s06e21
s06e18_scene007_0842_0862	s06e18
s06e21_scene001_0227_0245	s06e21
s06e11_scene006_0541_0561	s06e11
s07e10_scene008_0840_0860	s07e10
s06e21_scene006_0578_0598	s06e21
s07e15_scene007_0557_0577	s07e15
s06e14_scene013_1101_1121	s06e14
s07e13_scene012_1131_1133	s07e13
s06e11_scene010_1021_1041	s06e11
s06e13_scene008_0834_0840	s06e13
